MAC	Signal
2018/09/07.21:02:56	-68
2018/09/07.21:02:56	-69
2018/09/07.21:02:56	-69
2018/09/07.21:02:56	-70
2018/09/07.21:02:56	-70
2018/09/07.21:02:56	-73
2018/09/07.21:02:56	-73
2018/09/07.21:02:56	-74
2018/09/07.21:02:56	-74
2018/09/07.21:02:56	-75
2018/09/07.21:02:56	-75
2018/09/07.21:02:56	-75
2018/09/07.21:02:56	-76
2018/09/07.21:02:56	-77
2018/09/07.21:02:56	-77
2018/09/07.21:02:56	-80
2018/09/07.21:02:56	-80
2018/09/07.21:02:56	-80
2018/09/07.21:02:56	-81
2018/09/07.21:02:56	-81
2018/09/07.21:02:56	-82
2018/09/07.21:02:56	-83
2018/09/07.21:02:56	-83
2018/09/07.21:02:56	-84
2018/09/07.21:02:56	-84
2018/09/07.21:02:56	-86
2018/09/07.21:02:56	-87
2018/09/07.21:02:56	-88
2018/09/07.21:02:56	-89
2018/09/07.21:02:56	-89
2018/09/07.21:02:56	-110
2018/09/07.21:02:56	-110
2018/09/07.21:03:03	-32
2018/09/07.21:03:03	-41
2018/09/07.21:03:03	-42
2018/09/07.21:03:03	-46
2018/09/07.21:03:03	-53
2018/09/07.21:03:03	-54
2018/09/07.21:03:03	-54
2018/09/07.21:03:03	-55
2018/09/07.21:03:03	-58
2018/09/07.21:03:03	-59
2018/09/07.21:03:03	-61
2018/09/07.21:03:03	-66
2018/09/07.21:03:03	-68
2018/09/07.21:03:03	-69
2018/09/07.21:03:03	-70
2018/09/07.21:03:03	-70
2018/09/07.21:03:03	-70
2018/09/07.21:03:03	-70
2018/09/07.21:03:03	-72
2018/09/07.21:03:03	-73
2018/09/07.21:03:03	-73
2018/09/07.21:03:03	-74
2018/09/07.21:03:03	-74
2018/09/07.21:03:03	-74
2018/09/07.21:03:03	-75
2018/09/07.21:03:03	-76
2018/09/07.21:03:03	-76
2018/09/07.21:03:03	-79
2018/09/07.21:03:03	-79
2018/09/07.21:03:03	-80
2018/09/07.21:03:03	-80
2018/09/07.21:03:03	-81
2018/09/07.21:03:03	-81
2018/09/07.21:03:03	-82
2018/09/07.21:03:03	-83
2018/09/07.21:03:03	-83
2018/09/07.21:03:03	-84
2018/09/07.21:03:03	-84
2018/09/07.21:03:03	-84
2018/09/07.21:03:03	-84
2018/09/07.21:03:03	-86
2018/09/07.21:03:03	-87
2018/09/07.21:03:03	-87
2018/09/07.21:03:03	-88
2018/09/07.21:03:03	-88
2018/09/07.21:03:03	-89
2018/09/07.21:03:03	-91
2018/09/07.21:03:03	-91
2018/09/07.21:03:03	-110
2018/09/07.21:03:03	-110
2018/09/07.21:03:09	-32
2018/09/07.21:03:09	-40
2018/09/07.21:03:09	-46
2018/09/07.21:03:09	-53
2018/09/07.21:03:09	-54
2018/09/07.21:03:09	-54
2018/09/07.21:03:09	-55
2018/09/07.21:03:09	-57
2018/09/07.21:03:09	-57
2018/09/07.21:03:09	-58
2018/09/07.21:03:09	-58
2018/09/07.21:03:09	-61
2018/09/07.21:03:09	-67
2018/09/07.21:03:09	-69
2018/09/07.21:03:09	-69
2018/09/07.21:03:09	-69
2018/09/07.21:03:09	-70
2018/09/07.21:03:09	-70
2018/09/07.21:03:09	-72
2018/09/07.21:03:09	-73
2018/09/07.21:03:09	-73
2018/09/07.21:03:09	-73
2018/09/07.21:03:09	-74
2018/09/07.21:03:09	-74
2018/09/07.21:03:09	-75
2018/09/07.21:03:09	-76
2018/09/07.21:03:09	-77
2018/09/07.21:03:09	-79
2018/09/07.21:03:09	-80
2018/09/07.21:03:09	-81
2018/09/07.21:03:09	-81
2018/09/07.21:03:09	-81
2018/09/07.21:03:09	-81
2018/09/07.21:03:09	-82
2018/09/07.21:03:09	-83
2018/09/07.21:03:09	-83
2018/09/07.21:03:09	-84
2018/09/07.21:03:09	-84
2018/09/07.21:03:09	-84
2018/09/07.21:03:09	-87
2018/09/07.21:03:09	-87
2018/09/07.21:03:09	-87
2018/09/07.21:03:09	-88
2018/09/07.21:03:09	-88
2018/09/07.21:03:09	-89
2018/09/07.21:03:09	-89
2018/09/07.21:03:09	-91
2018/09/07.21:03:09	-91
2018/09/07.21:03:09	-110
2018/09/07.21:03:09	-110
2018/09/07.21:03:09	-110
2018/09/07.21:03:15	-31
2018/09/07.21:03:15	-41
2018/09/07.21:03:15	-42
2018/09/07.21:03:15	-46
2018/09/07.21:03:15	-53
2018/09/07.21:03:15	-53
2018/09/07.21:03:15	-54
2018/09/07.21:03:15	-54
2018/09/07.21:03:15	-55
2018/09/07.21:03:15	-59
2018/09/07.21:03:15	-60
2018/09/07.21:03:15	-61
2018/09/07.21:03:15	-67
2018/09/07.21:03:15	-67
2018/09/07.21:03:15	-69
2018/09/07.21:03:15	-69
2018/09/07.21:03:15	-69
2018/09/07.21:03:15	-71
2018/09/07.21:03:15	-71
2018/09/07.21:03:15	-72
2018/09/07.21:03:15	-72
2018/09/07.21:03:15	-73
2018/09/07.21:03:15	-73
2018/09/07.21:03:15	-73
2018/09/07.21:03:15	-74
2018/09/07.21:03:15	-76
2018/09/07.21:03:15	-76
2018/09/07.21:03:15	-77
2018/09/07.21:03:15	-77
2018/09/07.21:03:15	-78
2018/09/07.21:03:15	-79
2018/09/07.21:03:15	-81
2018/09/07.21:03:15	-81
2018/09/07.21:03:15	-81
2018/09/07.21:03:15	-81
2018/09/07.21:03:15	-82
2018/09/07.21:03:15	-82
2018/09/07.21:03:15	-83
2018/09/07.21:03:15	-83
2018/09/07.21:03:15	-85
2018/09/07.21:03:15	-86
2018/09/07.21:03:15	-87
2018/09/07.21:03:15	-87
2018/09/07.21:03:15	-88
2018/09/07.21:03:15	-88
2018/09/07.21:03:15	-88
2018/09/07.21:03:15	-88
2018/09/07.21:03:15	-89
2018/09/07.21:03:15	-91
2018/09/07.21:03:15	-91
2018/09/07.21:03:15	-110
2018/09/07.21:03:15	-110
2018/09/07.21:03:22	-32
2018/09/07.21:03:22	-40
2018/09/07.21:03:22	-47
2018/09/07.21:03:22	-48
2018/09/07.21:03:22	-52
2018/09/07.21:03:22	-52
2018/09/07.21:03:22	-53
2018/09/07.21:03:22	-54
2018/09/07.21:03:22	-57
2018/09/07.21:03:22	-57
2018/09/07.21:03:22	-58
2018/09/07.21:03:22	-61
2018/09/07.21:03:22	-67
2018/09/07.21:03:22	-68
2018/09/07.21:03:22	-68
2018/09/07.21:03:22	-69
2018/09/07.21:03:22	-69
2018/09/07.21:03:22	-70
2018/09/07.21:03:22	-70
2018/09/07.21:03:22	-72
2018/09/07.21:03:22	-72
2018/09/07.21:03:22	-73
2018/09/07.21:03:22	-73
2018/09/07.21:03:22	-74
2018/09/07.21:03:22	-75
2018/09/07.21:03:22	-76
2018/09/07.21:03:22	-77
2018/09/07.21:03:22	-77
2018/09/07.21:03:22	-78
2018/09/07.21:03:22	-78
2018/09/07.21:03:22	-79
2018/09/07.21:03:22	-81
2018/09/07.21:03:22	-82
2018/09/07.21:03:22	-82
2018/09/07.21:03:22	-82
2018/09/07.21:03:22	-83
2018/09/07.21:03:22	-83
2018/09/07.21:03:22	-85
2018/09/07.21:03:22	-86
2018/09/07.21:03:22	-87
2018/09/07.21:03:22	-87
2018/09/07.21:03:22	-87
2018/09/07.21:03:22	-88
2018/09/07.21:03:22	-88
2018/09/07.21:03:22	-88
2018/09/07.21:03:22	-89
2018/09/07.21:03:22	-91
2018/09/07.21:03:22	-91
2018/09/07.21:03:22	-110
2018/09/07.21:03:22	-110
2018/09/07.21:03:22	-110
2018/09/07.21:03:22	-110
2018/09/07.21:04:24	-38
2018/09/07.21:04:24	-42
