2018/09/02.17:22:41	"TU"	D4:68:4D:3E:58:EC	44	AP		PSK	CCMP	CCMP	5220	26	-110	80	-87	-87	46	2018/09/02.17:14:41	2018/09/02.17:15:36	"Ruckus Wireless"
2018/09/02.17:22:41	"TU"	D4:68:4D:3E:A1:CC	44	AP	bgnac	PSK	CCMP	CCMP	5220	38	-81	80	-87	-81	46	2018/09/02.17:20:48	2018/09/02.17:22:41	"Ruckus Wireless"
2018/09/02.17:22:41	"TU"	D4:68:4D:3E:58:18	4	AP		PSK	CCMP	CCMP	2427	26	-110	20	-88	-87	4	2018/09/02.17:20:55	2018/09/02.17:21:21	"Ruckus Wireless"
2018/09/02.17:22:41	"RegistryNew"	D4:68:4D:3E:9B:78	1	AP		PSK	CCMP	CCMP	2412	24	-110	20	-88	-88	1	2018/09/02.17:21:21	2018/09/02.17:21:41	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:91:DC	44	AP	bgnac	PSK	CCMP	CCMP	5220	54	-73	80	-84	-58	46	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:81:88	1	AP	bgn	PSK	CCMP	CCMP	2412	100	-47	20	-81	-39	1	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:54:98	1	AP	bgn	PSK	CCMP	CCMP	2412	44	-78	20	-85	-63	1	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:91:D8	4	AP		PSK	CCMP	CCMP	2427	44	-110	20	-84	-54	4	2018/09/02.16:45:59	2018/09/02.17:22:01	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	94:F6:65:1D:EC:D8	1	AP		PSK	CCMP	CCMP	2412	22	-110	20	-89	-69	1	2018/09/02.16:45:59	2018/09/02.17:18:33	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:82:98	7	AP	bgn	PSK	CCMP	CCMP	2442	96	-52	20	-83	-23	7	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:19:78	4	AP	bgn	PSK	CCMP	CCMP	2427	70	-65	20	-85	-53	4	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:8C:88	4	AP	bgn	PSK	CCMP	CCMP	2427	82	-59	20	-89	-42	4	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:8A:68	4	AP		PSK	CCMP	CCMP	2427	28	-110	20	-89	-62	4	2018/09/02.16:45:59	2018/09/02.17:22:01	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:89:58	4	AP	bgn	PSK	CCMP	CCMP	2427	50	-75	20	-81	-65	4	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"TU"	D4:68:4D:3E:A7:B8	4	AP	bgn	PSK	CCMP	CCMP	2427	46	-77	20	-88	-62	4	2018/09/02.16:45:59	2018/09/02.17:22:48	"Ruckus Wireless"
2018/09/02.17:22:48	"COMMITTEE ROOM"	D4:68:4D:3E:A4:28	2	AP		PSK	TKIP	CCMP TKIP	2417	40	-110	20	-83	-53	2	2018/09/02.16:45:59	2018/09/02.17:22:01	"Ruckus Wireless"
2018/09/02.17:22:48	"Directorate"	58:93:96:08:4A:18	5	AP		PSK	TKIP	CCMP TKIP	2432	26	-110	20	-88	-83	5	2018/09/02.16:45:59	2018/09/02.17:17:25	"Ruckus Wireless"
