date:2018/09/09---LINSSIDDATALOGVER hi 2.8
Time	SSID	MAC	Channel	Mode	Protocol	Security	Privacy	Cipher	Frequency	Quality	Signal	BW	Min_Sig	Max_Sig	Cen_Chan	First_Seen	Last_Seen	Vendor
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:A6:38	4	AP		PSK	CCMP	CCMP	2427	26	-110	20	-89	-73	4	2018/09/09.16:43:09	2018/09/09.17:07:13	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:8C:88	6	AP	bgn	PSK	CCMP	CCMP	2437	76	-62	20	-82	-53	6	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:A3:08	7	AP	bgn	PSK	CCMP	CCMP	2442	60	-70	20	-83	-52	7	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:8A:68	7	AP	bgn	PSK	CCMP	CCMP	2442	80	-60	20	-69	-45	7	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:82:98	9	AP	bgn	PSK	CCMP	CCMP	2452	86	-57	20	-74	-40	9	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:A6:88	7	AP	bgn	PSK	CCMP	CCMP	2442	72	-64	20	-81	-61	7	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:58:E8	9	AP		PSK	CCMP	CCMP	2452	44	-110	20	-85	-63	9	2018/09/09.16:43:09	2018/09/09.17:07:25	"Ruckus Wireless"
2018/09/09.17:08:43	"COMMITTEE ROOM"	D4:68:4D:3E:A4:28	10	AP	bgn	PSK	TKIP	CCMP TKIP	2457	90	-55	20	-68	-30	10	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:91:D8	11	AP	bgn	PSK	CCMP	CCMP	2462	94	-53	20	-80	-41	11	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:87:F8	11	AP	bgn	PSK	CCMP	CCMP	2462	56	-72	20	-89	-46	11	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:A3:C8	11	AP	bgn	PSK	CCMP	CCMP	2462	52	-74	20	-90	-74	11	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:8A:6C	36	AP	bgnac	PSK	CCMP	CCMP	5180	46	-77	80	-81	-58	38	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:A6:8C	36	AP	bgnac	PSK	CCMP	CCMP	5180	60	-70	80	-86	-70	38	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:81:AC	36	AP		PSK	CCMP	CCMP	5180	38	-110	80	-88	-77	38	2018/09/09.16:43:09	2018/09/09.17:07:25	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:8B:4C	40	AP		PSK	CCMP	CCMP	5200	26	-110	80	-88	-84	38	2018/09/09.16:43:09	2018/09/09.16:51:48	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:58:EC	44	AP		PSK	CCMP	CCMP	5220	22	-110	80	-89	-82	46	2018/09/09.16:43:09	2018/09/09.17:07:25	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:91:DC	44	AP	bgnac	PSK	CCMP	CCMP	5220	70	-65	80	-75	-54	46	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:A3:0C	48	AP	bgnac	PSK	CCMP	CCMP	5240	32	-84	80	-87	-72	46	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:59:3C	48	AP	bgnac	PSK	CCMP	CCMP	5240	40	-80	80	-88	-80	46	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:19:7C	149	AP	bgnac	PSK	CCMP	CCMP	5745	48	-76	80	-89	-75	151	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"COMMITTEE ROOM"	D4:68:4D:3E:A4:2C	149	AP	bgnac	PSK	TKIP	CCMP TKIP	5745	60	-70	40	-78	-48	151	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:54:8C	153	AP		PSK	CCMP	CCMP	5765	24	-110	80	-89	-84	151	2018/09/09.16:43:09	2018/09/09.16:51:48	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:87:FC	157	AP	bgnac	PSK	CCMP	CCMP	5785	30	-85	80	-88	-56	159	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:81:9C	157	AP	bgnac	PSK	CCMP	CCMP	5785	56	-72	80	-83	-57	159	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:54:9C	157	AP	bgnac	PSK	CCMP	CCMP	5785	38	-81	80	-84	-67	159	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:81:8C	161	AP	bgnac	PSK	CCMP	CCMP	5805	36	-82	80	-87	-72	159	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:8C:8C	161	AP	bgnac	PSK	CCMP	CCMP	5805	50	-75	80	-89	-64	159	2018/09/09.16:43:09	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"<hidden>"	2C:E6:CC:1A:CB:D8	4	AP	bgn	PSK	TKIP	CCMP TKIP	2427	76	-62	20	-71	-58	4	2018/09/09.16:43:15	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:54:D8	6	AP	bgn	PSK	CCMP	CCMP	2437	60	-70	20	-87	-70	6	2018/09/09.16:43:15	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"DIRECT-50-HP M427 LaserJet"	42:49:0F:9A:96:50	6	AP	bgn	PSK	CCMP	CCMP	2437	46	-77	20	-88	-77	6	2018/09/09.16:43:15	2018/09/09.17:08:43	"<unrecognized>"
2018/09/09.17:08:43	"HP-Print-9E-LaserJet Pro MFP"	44:1C:A8:0F:72:9E	6	AP		PSK	TKIP	TKIP CCMP	2437	56	-110	20	-88	-72	6	2018/09/09.16:43:22	2018/09/09.17:07:25	"Hon Hai Precision Ind. Co.,Ltd."
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:54:DC	157	AP	bgnac	PSK	CCMP	CCMP	5785	42	-79	80	-90	-79	159	2018/09/09.16:43:41	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:77:38	6	AP	bgn	PSK	CCMP	CCMP	2437	38	-81	20	-88	-78	6	2018/09/09.16:44:54	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:A7:B8	11	AP	bgn	PSK	CCMP	CCMP	2462	36	-82	20	-89	-80	11	2018/09/09.16:44:54	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"\x00"	00:1E:4A:90:01:70	6	AP	bg				2437	20	-90	20	-91	-81	6	2018/09/09.16:45:00	2018/09/09.17:08:43	"Cisco Systems, Inc"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:89:58	4	AP	bgn	PSK	CCMP	CCMP	2427	54	-73	20	-86	-73	4	2018/09/09.16:45:39	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:8E:38	4	AP		PSK	CCMP	CCMP	2427	20	-110	20	-90	-90	4	2018/09/09.16:45:58	2018/09/09.16:45:58	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:86:6C	40	AP		PSK	CCMP	CCMP	5200	26	-110	80	-89	-86	38	2018/09/09.16:46:45	2018/09/09.16:51:48	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	6C:AA:B3:32:24:68	11	AP		PSK	CCMP	CCMP	2462	22	-110	20	-89	-89	11	2018/09/09.16:50:40	2018/09/09.16:51:25	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:54:88	11	AP		PSK	CCMP	CCMP	2462	30	-110	20	-85	-85	11	2018/09/09.16:50:52	2018/09/09.16:51:14	"Ruckus Wireless"
2018/09/09.17:08:43	"\x00"	00:1E:4A:8F:FE:30	6	AP					2437	28	-110	20	-86	-78	6	2018/09/09.16:52:43	2018/09/09.17:07:13	"Cisco Systems, Inc"
2018/09/09.17:08:43	"DD Office"	00:1E:4A:90:00:20	11	AP		PSK	TKIP	TKIP	2462	64	-110	20	-87	-66	11	2018/09/09.16:52:54	2018/09/09.17:07:25	"Cisco Systems, Inc"
2018/09/09.17:08:43	"Directorate"	58:93:96:08:4A:1C	36	AP		PSK	TKIP	CCMP TKIP	5180	32	-110	40	-89	-84	38	2018/09/09.16:52:54	2018/09/09.17:00:56	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:81:C8	4	AP		PSK	CCMP	CCMP	2427	24	-110	20	-88	-88	4	2018/09/09.16:53:06	2018/09/09.16:54:39	"Ruckus Wireless"
2018/09/09.17:08:43	"\x00"	00:1E:4A:8F:F5:D0	6	AP					2437	26	-110	20	-88	-80	6	2018/09/09.16:53:06	2018/09/09.17:07:25	"Cisco Systems, Inc"
2018/09/09.17:08:43	"\x00"	00:1E:4A:90:04:30	6	AP					2437	20	-110	20	-90	-90	6	2018/09/09.16:56:57	2018/09/09.16:57:20	"Cisco Systems, Inc"
2018/09/09.17:08:43	"KBiala"	00:6F:64:32:71:54	6	AP		PSK	CCMP	CCMP	2437	30	-110	20	-85	-63	6	2018/09/09.16:59:36	2018/09/09.17:00:44	"Samsung Electronics Co.,Ltd"
2018/09/09.17:08:43	"EACCESS"	6C:AA:B3:72:24:68	11	AP		PSK	CCMP	CCMP	2462	22	-110	20	-89	-89	11	2018/09/09.16:59:47	2018/09/09.17:00:10	"Ruckus Wireless"
2018/09/09.17:08:43	"TU"	D4:68:4D:3E:89:5C	44	AP	bgnac	PSK	CCMP	CCMP	5220	36	-82	80	-83	-82	46	2018/09/09.17:08:32	2018/09/09.17:08:43	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:82:9C	48	AP	bgnac	PSK	CCMP	CCMP	5240	60	-70	80	-75	-48	46	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:59:38	1	AP	bgn	PSK	CCMP	CCMP	2412	58	-71	20	-86	-71	1	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:81:88	1	AP	bgn	PSK	CCMP	CCMP	2412	58	-71	20	-91	-64	1	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:54:98	1	AP	bgn	PSK	CCMP	CCMP	2412	66	-67	20	-89	-44	1	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"StormBreaker"	00:22:6B:47:B8:32	1	AP		PSK	CCMP	CCMP	2412	26	-110	20	-92	-79	1	2018/09/09.16:43:09	2018/09/09.17:07:25	"Cisco-Linksys, LLC"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:8E:88	1	AP		PSK	CCMP	CCMP	2412	26	-110	20	-89	-67	1	2018/09/09.16:43:09	2018/09/09.17:07:25	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:8B:48	1	AP		PSK	CCMP	CCMP	2412	22	-110	20	-91	-87	1	2018/09/09.16:43:09	2018/09/09.16:45:58	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	6C:AA:B3:32:31:C8	1	AP		PSK	CCMP	CCMP	2412	24	-110	20	-91	-86	1	2018/09/09.16:43:09	2018/09/09.17:02:54	"Ruckus Wireless"
2018/09/09.17:08:54	"EACCESS"	6C:AA:B3:72:31:C8	1	AP		PSK	CCMP	CCMP	2412	26	-110	20	-90	-85	1	2018/09/09.16:43:09	2018/09/09.17:03:17	"Ruckus Wireless"
2018/09/09.17:08:54	"Directorate"	58:93:96:08:4A:18	2	AP	bgn	PSK	TKIP	CCMP TKIP	2417	42	-79	20	-86	-61	2	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:81:A8	4	AP	bgn	PSK	CCMP	CCMP	2427	52	-74	20	-82	-60	4	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:19:78	4	AP	bgn	PSK	CCMP	CCMP	2427	50	-75	20	-89	-65	4	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:81:98	4	AP	bgn	PSK	CCMP	CCMP	2427	64	-68	20	-77	-42	4	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:A6:38	4	AP		PSK	CCMP	CCMP	2427	26	-110	20	-89	-73	4	2018/09/09.16:43:09	2018/09/09.17:07:13	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:8C:88	6	AP	bgn	PSK	CCMP	CCMP	2437	76	-62	20	-82	-53	6	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:A3:08	7	AP	bgn	PSK	CCMP	CCMP	2442	52	-74	20	-83	-52	7	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:8A:68	7	AP	bgn	PSK	CCMP	CCMP	2442	76	-62	20	-69	-45	7	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:82:98	9	AP	bgn	PSK	CCMP	CCMP	2452	96	-52	20	-74	-40	9	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:A6:88	7	AP	bgn	PSK	CCMP	CCMP	2442	68	-66	20	-81	-61	7	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:58:E8	9	AP		PSK	CCMP	CCMP	2452	44	-110	20	-85	-63	9	2018/09/09.16:43:09	2018/09/09.17:07:25	"Ruckus Wireless"
2018/09/09.17:08:54	"COMMITTEE ROOM"	D4:68:4D:3E:A4:28	10	AP	bgn	PSK	TKIP	CCMP TKIP	2457	90	-55	20	-68	-30	10	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:91:D8	11	AP	bgn	PSK	CCMP	CCMP	2462	98	-51	20	-80	-41	11	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:87:F8	11	AP	bgn	PSK	CCMP	CCMP	2462	58	-71	20	-89	-46	11	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:A3:C8	11	AP	bgn	PSK	CCMP	CCMP	2462	48	-76	20	-90	-74	11	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:8A:6C	36	AP	bgnac	PSK	CCMP	CCMP	5180	46	-77	80	-81	-58	38	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:A6:8C	36	AP	bgnac	PSK	CCMP	CCMP	5180	56	-72	80	-86	-70	38	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:81:AC	36	AP		PSK	CCMP	CCMP	5180	38	-110	80	-88	-77	38	2018/09/09.16:43:09	2018/09/09.17:07:25	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:8B:4C	40	AP		PSK	CCMP	CCMP	5200	26	-110	80	-88	-84	38	2018/09/09.16:43:09	2018/09/09.16:51:48	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:58:EC	44	AP		PSK	CCMP	CCMP	5220	22	-110	80	-89	-82	46	2018/09/09.16:43:09	2018/09/09.17:07:25	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:91:DC	44	AP	bgnac	PSK	CCMP	CCMP	5220	70	-65	80	-75	-54	46	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:A3:0C	48	AP	bgnac	PSK	CCMP	CCMP	5240	32	-84	80	-87	-72	46	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:59:3C	48	AP	bgnac	PSK	CCMP	CCMP	5240	40	-80	80	-88	-80	46	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:19:7C	149	AP	bgnac	PSK	CCMP	CCMP	5745	48	-76	80	-89	-75	151	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"COMMITTEE ROOM"	D4:68:4D:3E:A4:2C	149	AP	bgnac	PSK	TKIP	CCMP TKIP	5745	62	-69	40	-78	-48	151	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:54:8C	153	AP		PSK	CCMP	CCMP	5765	24	-110	80	-89	-84	151	2018/09/09.16:43:09	2018/09/09.16:51:48	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:87:FC	157	AP	bgnac	PSK	CCMP	CCMP	5785	32	-84	80	-88	-56	159	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:81:9C	157	AP	bgnac	PSK	CCMP	CCMP	5785	54	-73	80	-83	-57	159	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:54:9C	157	AP	bgnac	PSK	CCMP	CCMP	5785	38	-81	80	-84	-67	159	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:81:8C	161	AP	bgnac	PSK	CCMP	CCMP	5805	36	-82	80	-87	-72	159	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:8C:8C	161	AP	bgnac	PSK	CCMP	CCMP	5805	50	-75	80	-89	-64	159	2018/09/09.16:43:09	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"<hidden>"	2C:E6:CC:1A:CB:D8	4	AP	bgn	PSK	TKIP	CCMP TKIP	2427	76	-62	20	-71	-58	4	2018/09/09.16:43:15	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:54:D8	6	AP	bgn	PSK	CCMP	CCMP	2437	60	-70	20	-87	-70	6	2018/09/09.16:43:15	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"DIRECT-50-HP M427 LaserJet"	42:49:0F:9A:96:50	6	AP	bgn	PSK	CCMP	CCMP	2437	32	-84	20	-88	-77	6	2018/09/09.16:43:15	2018/09/09.17:08:54	"<unrecognized>"
2018/09/09.17:08:54	"HP-Print-9E-LaserJet Pro MFP"	44:1C:A8:0F:72:9E	6	AP		PSK	TKIP	TKIP CCMP	2437	56	-110	20	-88	-72	6	2018/09/09.16:43:22	2018/09/09.17:07:25	"Hon Hai Precision Ind. Co.,Ltd."
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:54:DC	157	AP	bgnac	PSK	CCMP	CCMP	5785	42	-79	80	-90	-79	159	2018/09/09.16:43:41	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:77:38	6	AP	bgn	PSK	CCMP	CCMP	2437	38	-81	20	-88	-78	6	2018/09/09.16:44:54	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:A7:B8	11	AP	bgn	PSK	CCMP	CCMP	2462	32	-84	20	-89	-80	11	2018/09/09.16:44:54	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"\x00"	00:1E:4A:90:01:70	6	AP	bg				2437	20	-90	20	-91	-81	6	2018/09/09.16:45:00	2018/09/09.17:08:54	"Cisco Systems, Inc"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:89:58	4	AP	bgn	PSK	CCMP	CCMP	2427	54	-73	20	-86	-73	4	2018/09/09.16:45:39	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:8E:38	4	AP		PSK	CCMP	CCMP	2427	20	-110	20	-90	-90	4	2018/09/09.16:45:58	2018/09/09.16:45:58	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:86:6C	40	AP		PSK	CCMP	CCMP	5200	26	-110	80	-89	-86	38	2018/09/09.16:46:45	2018/09/09.16:51:48	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	6C:AA:B3:32:24:68	11	AP		PSK	CCMP	CCMP	2462	22	-110	20	-89	-89	11	2018/09/09.16:50:40	2018/09/09.16:51:25	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:54:88	11	AP		PSK	CCMP	CCMP	2462	30	-110	20	-85	-85	11	2018/09/09.16:50:52	2018/09/09.16:51:14	"Ruckus Wireless"
2018/09/09.17:08:54	"\x00"	00:1E:4A:8F:FE:30	6	AP					2437	28	-110	20	-86	-78	6	2018/09/09.16:52:43	2018/09/09.17:07:13	"Cisco Systems, Inc"
2018/09/09.17:08:54	"DD Office"	00:1E:4A:90:00:20	11	AP		PSK	TKIP	TKIP	2462	64	-110	20	-87	-66	11	2018/09/09.16:52:54	2018/09/09.17:07:25	"Cisco Systems, Inc"
2018/09/09.17:08:54	"Directorate"	58:93:96:08:4A:1C	36	AP		PSK	TKIP	CCMP TKIP	5180	32	-110	40	-89	-84	38	2018/09/09.16:52:54	2018/09/09.17:00:56	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:81:C8	4	AP		PSK	CCMP	CCMP	2427	24	-110	20	-88	-88	4	2018/09/09.16:53:06	2018/09/09.16:54:39	"Ruckus Wireless"
2018/09/09.17:08:54	"\x00"	00:1E:4A:8F:F5:D0	6	AP					2437	26	-110	20	-88	-80	6	2018/09/09.16:53:06	2018/09/09.17:07:25	"Cisco Systems, Inc"
2018/09/09.17:08:54	"\x00"	00:1E:4A:90:04:30	6	AP					2437	20	-110	20	-90	-90	6	2018/09/09.16:56:57	2018/09/09.16:57:20	"Cisco Systems, Inc"
2018/09/09.17:08:54	"KBiala"	00:6F:64:32:71:54	6	AP		PSK	CCMP	CCMP	2437	30	-110	20	-85	-63	6	2018/09/09.16:59:36	2018/09/09.17:00:44	"Samsung Electronics Co.,Ltd"
2018/09/09.17:08:54	"EACCESS"	6C:AA:B3:72:24:68	11	AP		PSK	CCMP	CCMP	2462	22	-110	20	-89	-89	11	2018/09/09.16:59:47	2018/09/09.17:00:10	"Ruckus Wireless"
2018/09/09.17:08:54	"TU"	D4:68:4D:3E:89:5C	44	AP	bgnac	PSK	CCMP	CCMP	5220	34	-83	80	-83	-82	46	2018/09/09.17:08:32	2018/09/09.17:08:54	"Ruckus Wireless"
2018/09/09.17:09:06	"TU"	D4:68:4D:3E:82:9C	48	AP	bgnac	PSK	CCMP	CCMP	5240	60	-70	80	-75	-48	46	2018/09/09.16:43:09	2018/09/09.17:09:06	"Ruckus Wireless"
2018/09/09.17:09:06	"TU"	D4:68:4D:3E:59:38	1	AP	bgn	PSK	CCMP	CCMP	2412	54	-73	20	-86	-71	1	2018/09/09.16:43:09	2018/09/09.17:09:06	"Ruckus Wireless"
2018/09/09.17:09:06	"TU"	D4:68:4D:3E:81:88	1	AP	bgn	PSK	CCMP	CCMP	2412	58	-71	20	-91	-64	1	2018/09/09.16:43:09	2018/09/09.17:09:06	"Ruckus Wireless"
2018/09/09.17:09:06	"TU"	D4:68:4D:3E:54:98	1	AP	bgn	PSK	CCMP	CCMP	2412	66	-67	20	-89	-44	1	2018/09/09.16:43:09	2018/09/09.17:09:06	"Ruckus Wireless"
2018/09/09.17:09:06	"StormBreaker"	00:22:6B:47:B8:32	1	AP		PSK	CCMP	CCMP	2412	26	-110	20	-92	-79	1	2018/09/09.16:43:09	2018/09/09.17:07:25	"Cisco-Linksys, LLC"
2018/09/09.17:09:06	"TU"	D4:68:4D:3E:8E:88	1	AP		PSK	CCMP	CCMP	2412	26	-110	20	-89	-67	1	2018/09/09.16:43:09	2018/09/09.17:07:25	"Ruckus Wireless"
2018/09/09.17:09:06	"TU"	D4:68:4D:3E:8B:48	1	AP		PSK	CCMP	CCMP	2412	22	-110	20	-91	-87	1	2018/09/09.16:43:09	2018/09/09.16:45:58	"Ruckus Wireless"
2018/09/09.17:09:06	"TU"	6C:AA:B3:32:31:C8	1	AP		PSK	CCMP	CCMP	2412	24	-110	20	-91	-86	1	2018/09/09.16:43:09	2018/09/09.17:02:54	"Ruckus Wireless"
2018/09/09.17:09:06	"EACCESS"	6C:AA:B3:72:31:C8	1	AP		PSK	CCMP	CCMP	2412	26	-110	20	-90	-85	1	2018/09/09.16:43:09	2018/09/09.17:03:17	"Ruckus Wireless"
2018/09/09.17:09:06	"Directorate"	58:93:96:08:4A:18	2	AP	bgn	PSK	TKIP	CCMP TKIP	2417	36	-82	20	-86	-61	2	2018/09/09.16:43:09	2018/09/09.17:09:06	"Ruckus Wireless"
2018/09/09.17:09:06	"TU"	D4:68:4D:3E:81:A8	4	AP	bgn	PSK	CCMP	CCMP	2427	52	-74	20	-82	-60	4	2018/09/09.16:43:09	2018/09/09.17:09:06	"Ruckus Wireless"
2018/09/09.17:09:06	"TU"	D4:68:4D:3E:19:78	4	AP	bgn	PSK	CCMP	CCMP	2427	50	-75	20	-89	-65	4	2018/09/09.16:43:09	2018/09/09.17:09:06	"Ruckus Wireless"
